"Cartasynarracion_Desde-mi-celda" "Narracion-breve_El-beso" "Narracion-breve_El-Cristo-de-la-calavera" "Narracion-breve_El-maestro-Herold" "Narracion-breve_El-Miserere" "Narracion-breve_El-monte-de-las-animas" "Narracion-breve_El-rayo-de-luna" "Narracion-breve_Es-raro" "Narracion-breve_La-cruz-del-diablo" "Narracion-breve_La-cueva-de-la-mora" "Narracion-breve_La-promesa" "Narracion-breve_La-rosa-de-pasion" "Narracion-breve_La-venta-de-los-gatos" "Narracion-breve_Los-ojos-verdes" "Narracion-breve_Maese-Perez" "Narracion-breve_Mujer-de-piedra" "Narracion-breve_Tres_fechas" "Poema-en-prosa_fragmentos" "Poema-en-prosa_Las-hojas-secas" "Poesia_Rimas1" "Poesia_Rimas2" "Prosa-poetica_Creed-en-Dios" "Prosa-poetica_El-caudillo-de-las-manos-rojas" "Prosa-poetica_La-Creacion"
"esas" 0.0615006150061501 0.105708245243129 0 0.121285627653123 0.0601142170123234 0 0.0282007896221094 0.0297619047619048 0.0324675324675325 0 0 0.0326370757180157 0.0242424242424242 0.186915887850467 0.0384689363339104 0.0611060189428659 0.0617283950617284 0.0663129973474801 0.0773395204949729 0.0251130085384229 0 0.0275330396475771 0.0288600288600289 0
"estos" 0.0782735100078274 0.0422832980972516 0.0515065670873036 0 0.0300571085061617 0.0366568914956012 0.0282007896221094 0.119047619047619 0.0162337662337662 0.0989119683481701 0 0 0.0484848484848485 0.0373831775700935 0 0.0305530094714329 0.0925925925925926 0 0.0773395204949729 0 0 0.0275330396475771 0.0288600288600289 0
"ruido" 0.055909650005591 0.0422832980972516 0.128766417718259 0 0.150285542530809 0.0366568914956012 0 0 0.0324675324675325 0 0 0.0326370757180157 0.0484848484848485 0.0373831775700935 0.0192344681669552 0 0.108024691358025 0.13262599469496 0.0773395204949729 0 0 0.0550660792951542 0.0288600288600289 0.0886917960088692
"años" 0.0475232025047523 0 0 0.303214069132808 0.120228434024647 0.0366568914956012 0.0564015792442188 0.0595238095238095 0.0324675324675325 0 0 0.130548302872063 0.145454545454545 0.0373831775700935 0.0384689363339104 0 0.0462962962962963 0 0 0.0251130085384229 0.0324359390204346 0.0825991189427313 0.0192400192400192 0
"hermosa" 0.0223638600022364 0.0422832980972516 0.0515065670873036 0 0 0.293255131964809 0.0564015792442188 0 0 0 0.0292740046838408 0.130548302872063 0.0242424242424242 0.149532710280374 0 0.0916590284142988 0 0.19893899204244 0.154679040989946 0.100452034153692 0.0324359390204346 0.0550660792951542 0.076960076960077 0.0443458980044346
"hombre" 0.0475232025047523 0.0422832980972516 0.0515065670873036 0 0 0 0.0282007896221094 0.119047619047619 0.0811688311688312 0.0989119683481701 0.117096018735363 0.0652741514360313 0.0242424242424242 0.0373831775700935 0.115406809001731 0 0 0 0.0773395204949729 0.0502260170768458 0.0324359390204346 0.0275330396475771 0.0288600288600289 0.0443458980044346
"fuego" 0.0251593425025159 0.0211416490486258 0.0257532835436518 0.242571255306246 0.0300571085061617 0.0733137829912024 0.0282007896221094 0 0.113636363636364 0 0 0 0.0242424242424242 0 0.0192344681669552 0 0 0.19893899204244 0 0.150678051230537 0.0648718780408693 0.137665198237885 0.076960076960077 0.133037694013304
"joven" 0.030750307503075 0.147991543340381 0.0257532835436518 0.0606428138265616 0 0.183284457478006 0.169204737732657 0.208333333333333 0 0 0 0.097911227154047 0.0242424242424242 0.261682242990654 0.0384689363339104 0 0.0154320987654321 0 0.0773395204949729 0 0 0 0.0192400192400192 0
"os" 0.030750307503075 0.105708245243129 0.0257532835436518 0 0.0300571085061617 0 0.0564015792442188 0 0.0324675324675325 0 0.146370023419204 0.0652741514360313 0 0.299065420560748 0.153875745335641 0 0 0.19893899204244 0 0 0.0324359390204346 0.110132158590308 0 0.0886917960088692
"allá" 0.0642960975064296 0.0634249471458774 0.0515065670873036 0 0 0 0.0564015792442188 0 0.0162337662337662 0.0494559841740851 0.0878220140515222 0 0.0727272727272727 0.0747663551401869 0.0192344681669552 0 0.0925925925925926 0.0663129973474801 0 0 0 0.0825991189427313 0.0192400192400192 0.0443458980044346
"casa" 0.0447277200044728 0.0422832980972516 0 0 0.0601142170123234 0 0.169204737732657 0.148809523809524 0.0487012987012987 0 0.0878220140515222 0.0652741514360313 0.145454545454545 0 0 0.0916590284142988 0.0308641975308642 0 0 0.0502260170768458 0.0324359390204346 0 0 0.0443458980044346
"esos" 0.0587051325058705 0.0211416490486258 0.0515065670873036 0.0606428138265616 0.0300571085061617 0 0.0564015792442188 0.119047619047619 0.0162337662337662 0.0989119683481701 0 0.0326370757180157 0.0242424242424242 0.11214953271028 0.0192344681669552 0.0611060189428659 0.0617283950617284 0 0 0.0251130085384229 0 0 0.0384800384800385 0.0886917960088692
"nuestros" 0.0503186850050319 0 0 0.121285627653123 0 0 0 0.0297619047619048 0.113636363636364 0 0.0292740046838408 0.163185378590078 0.0484848484848485 0 0.0769378726678207 0 0 0.19893899204244 0.0773395204949729 0.0502260170768458 0.0648718780408693 0.0275330396475771 0.0384800384800385 0.0443458980044346
"aquellas" 0.0587051325058705 0 0.0257532835436518 0.0606428138265616 0 0.0366568914956012 0.0564015792442188 0.0595238095238095 0.0324675324675325 0.0494559841740851 0.0292740046838408 0 0.0484848484848485 0.0373831775700935 0.0192344681669552 0 0.0154320987654321 0 0.0773395204949729 0 0.0973078170613039 0.19273127753304 0.0481000481000481 0
"cuanto" 0.055909650005591 0.0211416490486258 0 0.0606428138265616 0 0.0366568914956012 0 0.0595238095238095 0.0487012987012987 0.0989119683481701 0.0585480093676815 0.0652741514360313 0.0727272727272727 0 0 0 0.0154320987654321 0.0663129973474801 0.0773395204949729 0.17579105976896 0 0 0.0384800384800385 0.0886917960088692
"medio" 0.0531141675053114 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0 0.0282007896221094 0.0892857142857143 0.0487012987012987 0.0989119683481701 0.0292740046838408 0.0326370757180157 0.0242424242424242 0 0.0577034045008656 0.0305530094714329 0.108024691358025 0 0.0773395204949729 0 0 0.0275330396475771 0.00962000962000962 0.221729490022173
"nuevo" 0.0335457900033546 0.0211416490486258 0.0515065670873036 0.242571255306246 0.0601142170123234 0.0366568914956012 0 0.0892857142857143 0.0487012987012987 0.148367952522255 0.0292740046838408 0.0326370757180157 0.0727272727272727 0 0.0192344681669552 0 0.0771604938271605 0 0 0 0.0324359390204346 0.0550660792951542 0.0673400673400673 0.0443458980044346
"puede" 0.0503186850050319 0 0 0 0.0300571085061617 0.0733137829912024 0.0282007896221094 0 0 0 0 0.0326370757180157 0.0727272727272727 0.0747663551401869 0.134641277168686 0.0305530094714329 0.0617283950617284 0 0 0.0753390256152687 0.0324359390204346 0.0275330396475771 0.0481000481000481 0.133037694013304
"sombras" 0.0223638600022364 0.0422832980972516 0.103013134174607 0.0606428138265616 0 0.0366568914956012 0.0282007896221094 0 0.0487012987012987 0.0989119683481701 0.0292740046838408 0.0326370757180157 0.0242424242424242 0.0747663551401869 0.0384689363339104 0.122212037885732 0.0617283950617284 0.13262599469496 0.0773395204949729 0.100452034153692 0.129743756081739 0 0.0481000481000481 0
"templo" 0.0251593425025159 0.0845665961945032 0.0257532835436518 0 0.0901713255184851 0.0366568914956012 0 0 0 0 0.0292740046838408 0.097911227154047 0 0 0.0961723408347759 0.244424075771463 0.0308641975308642 0 0 0 0.0973078170613039 0 0.125060125060125 0
"verdad" 0.030750307503075 0.0634249471458774 0.0257532835436518 0 0.0300571085061617 0 0.141003948110547 0.0892857142857143 0.0649350649350649 0.0494559841740851 0 0.0652741514360313 0 0.0373831775700935 0.115406809001731 0.122212037885732 0.0308641975308642 0 0 0 0.194615634122608 0.0550660792951542 0.00962000962000962 0
"éste" 0.0139774125013977 0.0845665961945032 0.0515065670873036 0.0606428138265616 0.0300571085061617 0 0 0.0595238095238095 0.0649350649350649 0.0494559841740851 0.0878220140515222 0.0652741514360313 0.0242424242424242 0.0373831775700935 0.0961723408347759 0 0.0308641975308642 0 0.0773395204949729 0 0 0.0550660792951542 0.125060125060125 0.0886917960088692
"hecho" 0.0447277200044728 0.105708245243129 0.0257532835436518 0 0 0.0733137829912024 0.112803158488438 0.0595238095238095 0.0649350649350649 0.0989119683481701 0 0.0652741514360313 0.121212121212121 0 0.0384689363339104 0.0305530094714329 0.0154320987654321 0 0 0 0.0648718780408693 0 0.0288600288600289 0
"apenas" 0.055909650005591 0.0845665961945032 0.0515065670873036 0.0606428138265616 0.0300571085061617 0 0.0282007896221094 0.0297619047619048 0.0649350649350649 0 0.0585480093676815 0.0652741514360313 0.0484848484848485 0.0373831775700935 0 0.0611060189428659 0.0308641975308642 0 0 0.0502260170768458 0 0.0275330396475771 0.0192400192400192 0.0443458980044346
"bien" 0.0587051325058705 0.0634249471458774 0.0257532835436518 0 0.0300571085061617 0 0.0282007896221094 0.0595238095238095 0.0487012987012987 0.0494559841740851 0.0292740046838408 0.0652741514360313 0.0727272727272727 0 0.0577034045008656 0.0611060189428659 0 0 0 0 0.0324359390204346 0 0.0384800384800385 0.0886917960088692
"hora" 0.0503186850050319 0.105708245243129 0.0257532835436518 0.0606428138265616 0.0901713255184851 0.146627565982405 0.0282007896221094 0.0595238095238095 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0 0 0.0961723408347759 0 0.0308641975308642 0 0 0 0 0 0.0481000481000481 0.0443458980044346
"sangre" 0.00838644750083864 0.0211416490486258 0.0515065670873036 0 0 0.0366568914956012 0 0.0892857142857143 0.0649350649350649 0.148367952522255 0 0.0652741514360313 0 0.0373831775700935 0.0192344681669552 0 0 0.19893899204244 0 0.0251130085384229 0.0648718780408693 0.0825991189427313 0.202020202020202 0
"va" 0.0391367550039137 0 0 0.121285627653123 0 0.0366568914956012 0.112803158488438 0.0297619047619048 0 0 0.0585480093676815 0.0326370757180157 0 0.0747663551401869 0.173110213502597 0.0305530094714329 0 0 0 0.125565042692115 0.0648718780408693 0.0275330396475771 0.0577200577200577 0
"casi" 0.0587051325058705 0.105708245243129 0 0.0606428138265616 0 0.0733137829912024 0.0564015792442188 0.0892857142857143 0.0162337662337662 0.0494559841740851 0 0.0652741514360313 0.096969696969697 0.0373831775700935 0.0192344681669552 0 0.0462962962962963 0 0.0773395204949729 0 0 0 0.00962000962000962 0.0443458980044346
"cuyo" 0.0503186850050319 0.0634249471458774 0.0257532835436518 0 0 0.109970674486804 0.0282007896221094 0 0.0324675324675325 0 0.0585480093676815 0.0326370757180157 0.0727272727272727 0 0.0192344681669552 0.122212037885732 0.0308641975308642 0 0 0 0 0.0275330396475771 0.0673400673400673 0.0443458980044346
"gran" 0.0642960975064296 0.105708245243129 0 0.0606428138265616 0.0601142170123234 0.0366568914956012 0.0282007896221094 0.0297619047619048 0.0162337662337662 0 0.0292740046838408 0.0326370757180157 0.0242424242424242 0 0.0769378726678207 0 0.0154320987654321 0 0 0.0251130085384229 0 0 0.0192400192400192 0.177383592017738
"hoy" 0.055909650005591 0.0422832980972516 0 0 0.0300571085061617 0.183284457478006 0.0282007896221094 0.0297619047619048 0.0324675324675325 0 0.0292740046838408 0.0652741514360313 0 0.0373831775700935 0.0192344681669552 0 0.0308641975308642 0 0 0.100452034153692 0.227051573143043 0 0 0
"lejos" 0.030750307503075 0.0422832980972516 0.0772598506309554 0.0606428138265616 0.0300571085061617 0.183284457478006 0.0564015792442188 0 0.0324675324675325 0 0.0292740046838408 0 0.0727272727272727 0.0373831775700935 0.0384689363339104 0.0305530094714329 0.0617283950617284 0 0.0773395204949729 0.0251130085384229 0.0648718780408693 0.110132158590308 0.0288600288600289 0
"cómo" 0.0447277200044728 0.0422832980972516 0 0 0 0 0.112803158488438 0.238095238095238 0.0487012987012987 0 0 0 0.0242424242424242 0.0747663551401869 0.0961723408347759 0 0.0154320987654321 0 0.232018561484919 0.0251130085384229 0.0648718780408693 0 0.00962000962000962 0
"cuyos" 0.0223638600022364 0.0211416490486258 0.0772598506309554 0.0606428138265616 0.0901713255184851 0 0.0564015792442188 0.0297619047619048 0.0324675324675325 0.0494559841740851 0 0 0.096969696969697 0.0747663551401869 0.0577034045008656 0.0611060189428659 0.0925925925925926 0.0663129973474801 0 0 0 0.0550660792951542 0.0577200577200577 0.0443458980044346
"duda" 0.0363412725036341 0.0422832980972516 0.0772598506309554 0.0606428138265616 0.0901713255184851 0 0.141003948110547 0.0297619047619048 0.0974025974025974 0.0494559841740851 0 0.0652741514360313 0.0242424242424242 0.0373831775700935 0 0.0611060189428659 0.0462962962962963 0 0 0.0251130085384229 0 0.0550660792951542 0.0192400192400192 0
"hacia" 0.030750307503075 0.0845665961945032 0.0772598506309554 0 0 0 0.0846023688663283 0.0297619047619048 0 0 0.0878220140515222 0.097911227154047 0.0242424242424242 0.0747663551401869 0.0577034045008656 0.0916590284142988 0.0617283950617284 0 0 0 0.0324359390204346 0.0275330396475771 0.0481000481000481 0.0443458980044346
"tenía" 0.0279548250027955 0.0211416490486258 0.0515065670873036 0 0.0300571085061617 0 0.0282007896221094 0.148809523809524 0.0324675324675325 0.148367952522255 0.0292740046838408 0.163185378590078 0.0484848484848485 0.0373831775700935 0.0384689363339104 0.0916590284142988 0.0617283950617284 0 0 0.0251130085384229 0.0648718780408693 0.0275330396475771 0.00962000962000962 0.0443458980044346
"árboles" 0.0587051325058705 0 0 0 0 0 0.112803158488438 0 0 0 0.117096018735363 0 0.121212121212121 0.0373831775700935 0.0192344681669552 0 0.0154320987654321 0 0.0773395204949729 0.0251130085384229 0 0.0550660792951542 0.0481000481000481 0.0886917960088692
"colores" 0.0363412725036341 0.0211416490486258 0.103013134174607 0.0606428138265616 0 0.0366568914956012 0.0282007896221094 0 0 0 0.0585480093676815 0.0652741514360313 0.096969696969697 0 0.0192344681669552 0.0305530094714329 0.0462962962962963 0.0663129973474801 0.0773395204949729 0.0753390256152687 0 0.0550660792951542 0.0481000481000481 0.0886917960088692
"decir" 0.0335457900033546 0.105708245243129 0.0515065670873036 0 0.0300571085061617 0.0366568914956012 0.0846023688663283 0.0892857142857143 0 0 0 0.0326370757180157 0.121212121212121 0.0373831775700935 0.153875745335641 0 0.0154320987654321 0 0 0 0.0648718780408693 0.0275330396475771 0.0192400192400192 0
"forma" 0.0363412725036341 0.0211416490486258 0.0772598506309554 0.0606428138265616 0.0601142170123234 0 0.0564015792442188 0 0.0324675324675325 0 0 0.0652741514360313 0.0727272727272727 0 0.0384689363339104 0.0916590284142988 0.0771604938271605 0 0.0773395204949729 0.0502260170768458 0.0973078170613039 0 0.0288600288600289 0
"mal" 0.0531141675053114 0.0422832980972516 0 0.0606428138265616 0.0601142170123234 0 0 0.0595238095238095 0.0487012987012987 0 0.0292740046838408 0.0326370757180157 0.0484848484848485 0.0373831775700935 0.0577034045008656 0.0305530094714329 0.0462962962962963 0 0 0 0.0648718780408693 0 0.0192400192400192 0.133037694013304
"nunca" 0.0223638600022364 0.0211416490486258 0.0257532835436518 0 0 0 0.0846023688663283 0.0595238095238095 0.0811688311688312 0 0 0.0652741514360313 0.0727272727272727 0.0373831775700935 0.0384689363339104 0.152765047357165 0.0771604938271605 0 0.154679040989946 0.0502260170768458 0 0.0550660792951542 0.0288600288600289 0.0443458980044346
"alguna" 0.0531141675053114 0.0211416490486258 0.0257532835436518 0 0.0300571085061617 0.0366568914956012 0.0564015792442188 0.0892857142857143 0.0487012987012987 0.0494559841740851 0.0292740046838408 0.097911227154047 0.0242424242424242 0.0373831775700935 0.0192344681669552 0 0.0308641975308642 0 0.0773395204949729 0.0502260170768458 0.0973078170613039 0 0 0
"haber" 0.0503186850050319 0 0.0772598506309554 0 0 0.109970674486804 0 0.0297619047619048 0 0.148367952522255 0.0585480093676815 0.0326370757180157 0.0727272727272727 0.0747663551401869 0.115406809001731 0.0611060189428659 0.0308641975308642 0 0 0.0251130085384229 0 0 0 0
"hace" 0.0503186850050319 0.0211416490486258 0 0.0606428138265616 0.0901713255184851 0.0733137829912024 0 0.0595238095238095 0.0324675324675325 0 0.0292740046838408 0.0326370757180157 0.0242424242424242 0.0373831775700935 0.0384689363339104 0 0.0154320987654321 0.0663129973474801 0 0.0502260170768458 0.0648718780408693 0.0275330396475771 0.0481000481000481 0
"muros" 0.0475232025047523 0.0422832980972516 0.0515065670873036 0 0.0601142170123234 0 0.0282007896221094 0 0.0487012987012987 0.148367952522255 0.0292740046838408 0.195822454308094 0 0 0 0.0916590284142988 0.0308641975308642 0 0 0 0 0.0275330396475771 0.0384800384800385 0
"nubes" 0.0363412725036341 0.0634249471458774 0 0 0.0300571085061617 0 0.0846023688663283 0 0 0 0 0 0 0.0373831775700935 0.0192344681669552 0 0.0308641975308642 0.0663129973474801 0.154679040989946 0.0502260170768458 0.0324359390204346 0.110132158590308 0.115440115440115 0.0443458980044346
"profundo" 0.0391367550039137 0 0.0772598506309554 0 0.0601142170123234 0.0733137829912024 0.0282007896221094 0 0.0487012987012987 0 0.0585480093676815 0.097911227154047 0 0.0373831775700935 0.0577034045008656 0 0.0771604938271605 0 0.0773395204949729 0 0.0648718780408693 0.0550660792951542 0.0288600288600289 0
"sitio" 0.055909650005591 0.0422832980972516 0.0257532835436518 0 0 0 0.0846023688663283 0.0595238095238095 0.0324675324675325 0.0494559841740851 0.0585480093676815 0 0.0484848484848485 0.0747663551401869 0.0384689363339104 0.0611060189428659 0.0617283950617284 0 0 0 0 0 0.0192400192400192 0
"tiene" 0.0587051325058705 0 0 0 0 0 0.0846023688663283 0 0.0324675324675325 0.0494559841740851 0.0292740046838408 0.0326370757180157 0 0.0373831775700935 0.115406809001731 0.0611060189428659 0.0308641975308642 0 0 0.0753390256152687 0 0 0.0384800384800385 0
"aquellos" 0.0419322375041932 0.0845665961945032 0 0.0606428138265616 0.0601142170123234 0 0.0282007896221094 0.0595238095238095 0.0487012987012987 0.148367952522255 0.0292740046838408 0.0326370757180157 0.0242424242424242 0.0747663551401869 0 0 0.0617283950617284 0 0 0.0251130085384229 0 0 0.0288600288600289 0.0886917960088692
"corazón" 0.0139774125013977 0 0.0257532835436518 0 0.0300571085061617 0.146627565982405 0.0564015792442188 0.0297619047619048 0.0162337662337662 0.0494559841740851 0 0.0326370757180157 0.0242424242424242 0.0373831775700935 0.0192344681669552 0.0305530094714329 0 0.19893899204244 0 0.17579105976896 0.227051573143043 0.0275330396475771 0.0673400673400673 0
"días" 0.0391367550039137 0.0422832980972516 0.0257532835436518 0 0 0 0.0282007896221094 0.119047619047619 0.0487012987012987 0.0494559841740851 0 0.0652741514360313 0.0727272727272727 0 0.0384689363339104 0.0916590284142988 0.0308641975308642 0 0.0773395204949729 0.0502260170768458 0.0324359390204346 0 0.0384800384800385 0
